id,transcription
2358,ON ARRIVIA HOME AND MY OWN RESIDENCE I FOUND THAT OUR SALON WAS FILLED WITH A BRILLIANT COMPANY
2359,AS I SPOKE I MADE HIM A GRACIOUS BOW AND I THINK I SHOWED HIM BY MY MODE OF ADDRESS THAT I DID NOT BEAR ANY GRUDGE AS TO MY INDIVIDUALSELF
2360,I HAVE COME TO YOUR SHORES MISTER PRESIDENT WITH THE PURPOSE OF SEEING HOW THINGS ARE PROGRESSING IN THIS DISINQUARTER OF THE WORLD
2361,WE HAVE OUR LITTLE STRUGGLES HERE AS ELSEWHERE AND ALL THINGS CANNOT BE DONE BY ROSE WATER
2362,WE ARE QUITE SATISFIED NOW CATCH AND BETTEL AXE SAID MY WIFE
2363,QUITE SATISFIED SAID EVER
2364,THE LADIES AND COMPLIENTS WITH THAT SOFTNESS OF HARM WHICH IS THEIR CHARACTERISTIC ARE ON ONE SIDE AND THE MEN BY WHOM THE WORLD HAST TO BE MANAGED ARE ON THE OTHER
2365,NO DOUBT AND PROCESS OF TIME THE LADIES WILL FATHER
2366,THEIR MASTER SAID MISSUS NEVER BEND
2367,I DID NOT MEAN SAID CAPTAIN BAD LIKES TO TOUCH UPON PUBLIC SUBJECTS AT SUCH A MOMENT AS THIS
2368,MISSUS NEVER BEN YOU MUST INDEED BE PROUD OF YOUR SON
2369,JAH KEPBON STANDING IN THE FAR CORNER THE ROOM TALKING TO EVER AND WAS NOW REDUCED A SILENCE BY HIS PRAISES
2370,SIR KENNINGTON OVAL IS VERY FINE PLAYER SAID MY WIFE
2371,I AM MY WIFE AND SON AND THE TWO CREST WELLERS AND THREE OR FOUR OTHERS A GREAT DINE UP BOARD THE SHIP ON THE NEXT
2372,THIS I FELT WAS PAID TO ME HAS BEING PRESIDENT OTHER REPUBLIC AND I ENDEAVOURED TO BE HAVE MYSELF WITH SUCH MINGLED HUMILITY AND DIGNITY AS MY BE FIT THE OCCASION BUT I COULD NOT A FEEL THIS SOMETHING WAS WANTING TO THE SIMPLICITY OF MY ORDINARY LIFE
2373,MY WIFE ON THE SPUR THE MOMENT MANISH TO GIVE THE GENTLEMEN A VERY GOOD DINNER
2374,THIS SHE SAID WAS TRUE HOSPITALITY AND I AM NOT SURE THAT I DID NOT AGREE WITH THERE
2375,THEN THERE WERE THREE OR FOUR LEADING MEN OF THE CUMUNITY WITH THEIR WIVES WHO WERE FOR THE MOST PART THE FATHERS AND MOTHERS OF THE YOUNG LADIES
2376,OH YES SAID JACK AND I'M NOWHERE
2377,BUT I MEAN TO HAVE MY ENNINGS BEFORE LONG
2378,OF WHAT MISSUS NEVER BEN HAD GONE THROUGH IN PROVIDING BIRDS BEASTS AND FISHES NOT TO TALK OF TARTS AND JEALLYS FOR THE DINNER OF THAT DAY NO ONE BUT MYSELF CAN HAVE ANY IDEA BUT IT MUST BE ADMITTED THAT SHE ACCOMPLISHED HER TASK WITH THOROUGH SUCCESS
2379,WE SAT WITH THE OFFICER SOME LITTLE TIME AFTER DINNER AND THEN WENT ASSURE
2380,HOW MUCH OF EVIL A REAL ACCOMPLISHED EVIL HAD THERE NOT OCCURRED TO ME DURING THE LAST FEW DAYS
2381,WE'LL CUT I DO NOW BUT JUST LAY MYSELF DOWN AND DIE
2382,AND THE DEATH OF WHICH I DRUNK COULD NOT ALAS
2383,WHEN THIS CAPTAIN SHOULD HAVE TAKEN HIMSELF AND HIS VESSEL BACK TO ENGLAND I WOULD RETIRE TO A SMALL FARM WHICH I POSSESSED AT THE FURTHER'S SIDE OF THE ISLAND AND THERE IN SECLUSION WHAT I END MY DAYS
2384,JACK WOULD BECOME EVE HIS HAPPY HUSBAND AND WOULD REMAIN A MIST THE HURRIED DUTIES OF THE EAGER WORLD
2385,THINK IF ALL THIS I WENT TO SLEEP
2386,MISTER NEVER BEND BEGAN THE CAPTAIN AND I OBSERVED THAT UP THAT MOMENT HE HAD GENERALLY ADDRESSED ME IS PRESENT THEY CANNOT BE THE NIGHT THAT WE HAVE COME HERE UNAN UNPLEASANT MISSION
2387,YOU HAVE RECEIVED US WITH ALL THAT COURTESY IN HOSPITALITY FOR WHICH YOUR CHARACTER IN ENGLAND STAND SO HIGH
2388,IT IS A DUTY SAID I
2389,BUT YOUR POWER IN SO SUPERIOR TO ANY THAT I CAN ADVANCE AS TO MAKE US HERE FEEL THAT THERE IS NO DISGRACE IN YIELDING TO IT
2390,NOT A DOW BUT HAD YOUR FORCE BEEN ONLY DOUBLE OR TROUBLE OUR OWN I SHOULD HAVE FEND IT MY DUTY TO STRUGGLE WITH YOU
2391,THAT IS ALL QUITE TRUE MISTER NEVER BEN SAID SIR FERNANDO BROWN
2392,I CAN AFFORD TO SMILE BECAUSE I AM ABSOLUTELY PARELESS BEFORE YOU BUT I DO NOT THE LESS FEEL THAT AN A MATTER OF WHICH THE PROGRESS OF THE WORLDESS CONCERNED I OR RATHER WE HAVE BEEN PUT DOWN BY BRUVE FORCE
2393,YOU HAVE COME TO US DREADING US WITH ABSOLUTE DESTRUCTION
2394,THEREFORE I FEEL MYSELF QUITE ABLE AS PRESIDENT OF THIS REPUBLIC TO RECEIVE YOU WITH A COURTESY DO TO THE SERVANTS OF A FRIENDLY ALLY
2395,I CAN ASSURE YOU HE HAS NOT EVEN ALLOWED ME TO SEE THE TRIGGER SINCE I HAVE BEEN ON BOARD
2396,THEN SAID SIR FOR A NANDO THERE IS NOTHING FOR IT BUT THAT WE MUST TAKE YOU WITH HIM
2397,THERE CAME UPON YOU SUDDEN SHOT WHEN I HEARD THESE WORDS WHICH EXCEEDED ANYTHING WHICH I HAD YET FELT
2398,YOU HEAR WHAT SIR FERDINANDO BROWN I SAID REPLIED CAT THEM BATTLE AX
2399,BUT WHAT IS TO DELICATE MISSION HASTE
2400,I WAS TO BE TAKEN AWAY AND CARRIED TO ENGLAND OR ELSEWHERE OR DROWNED UPON THE VOYAGE MATTER NOT WITCH
2401,THEN THE REPUBLIC UP BRITIN ULA WAS TO BE DECLARED US NON EXISTENT AND THE RIDDISH FLAG WAS TO BE GREATESH FLAG WAS TO BE GREATEST GOVERNOR AND STALL THAN HE EXECUTIVE CHAMBERS
2402,YOU MAY BE QUITE SHORTS THERE SAID CAPTAIN BATTLE ACTS AND THAT I CAN SO USE IT AS TO HALF A BLITERAY YOUR TOWN WITH INTO MINUTES OF MY RETURN ON BOARD
2403,YOU PROPOSE TO KID NOT ME I SAID
2404,WELL WILL BECOME WITH YOUR GUN WHERE I TO CANNOT YOU
2405,LUTENANT CROSTRIES IS A VERY GALLANT OFFICER
2406,ONE OF US ALWAYS REMAINS ON POURED WHILE THE OTHERS ON SURE
2407,WHAT WORLD WIDE INIQUITY SUCH A SPEECH AS THAT THIS SCLOSES SAID I STILL TURNY MYSELF TO THE CAPTAIN FOR THOUGH I WOULD HAVE CRUSHED THEM BOTH BY MY WORDS HAD HAD BEEN POSSIBLE MY JUST LIFE SENTED ITSELF AND SIR FERTIMANDO
2408,YOU WILL ALLOW ME TO SUGGEST AT HE THAT THAT IS A MATTER OF OPINION
2409,WHERE I TO COMPLY WITH YOUR ORDERS WITH AT EXPRESSING MY OWN OPINION I SHALL SEEM TO HAVE DONE SO WILLINGLY HAREAFTER
2410,THE LETTER RAN AS FOLLOWS
2411,SIR I HAVE A INCOMMAND TO AN FORM YOUR EXCELLENCY THAT YOU HAVE BEEN APPOINTED GOVERNOR OF THE CROWN CALNI WHICH IS CALLED BRITTEN MULA
2412,THE PECULIAR CIRCUMSTANCES OF THE CALLONY ARE WITHIN YOUR EXCELLENCIES KNOWLEDGE
2413,BUT IN THEIR SELECTION OF A CONSTITUTION THE BRITTEN ULISTS HAVE UNFORTUNATELY ALLOWED THEMSELVES BUT ONE DELIBERATE ASSEMBLY AND HENCE AS FROM THEIR PRESENT DIFFICULTIES
2414,IT IS FOUND IN ONLY ACKNOWLEDGE WEAKNESS OF THOSE WHO SURVIVE THAT PURED OF LIFE AT WHICH MEN CEASED TO WORK
2415,BUT IT IS SURMISE THAT YOU WILL FIND DIFFICULTIES IN A WAY OF YOUR ENTERING AT ONCE UPON YOUR GOVERNOR
2416,THE JOHN BRIGHT IS ARM WITH A WEAPON OF GREET POWER AGAINST WHICH IT IS IMPOSSIBLE THAT THE PEOPLE OF BRITTEN ULISH SHOULD PREVAIL
2417,YOU WILL CARRY OUT WITH YOU ONE HUNDRED MEN OF THE NORTH NORTH WEST BURNING HAM REGIMENT WHICH WILL PROWERLY SUFFICE FOR YOUR OWNS COURTY AS IT IS THOUGHT THAT OF MISTER NEVER BEEN BE WITHDRAWN THE PEOPLE WILL REVERT EALLY TO THEIR OLD HABITS OF OBEDIENCE
2418,WHEN YOU INTEND THAT THE JOHN BRIGHT SHALL START
2419,TO DAY I SHOUTED
2420,AND I HAVE NO ONE READY TO WHOM I CAN GIVE UP THE ARCHISE OF THE GOVERNMENT
2421,I SHALL BE HAPPY TO TAKE CHARGE OF THEM SAID SURFER MANDA
2422,THEY HAVE COURSE MUST ALL BE AUTURN
2423,OR OF THE HABITS OF OUR PEOPLE IT IS QUITE IMPOSSIBLE
2424,YOUR POWER TO SUFFICIENT I SAID
2425,IF YOU WILL GIVE US YOUR PROMISE TO MEET CAT THEM AT ALL AFTER AT THIS TIME TO MORROW WE WILL STRETCH A POINT AND DELAY THE DEPARTURE OF THE JOHN BRIGHT FOR TWENTY FOUR HOURS
2426,AND THIS PLAN WAS A DOCTOR TOO IN ORDER TO EXTRACT FROM ME APPROMISED THAT I WOULD DEPART AND PEACE
2427,THIS WAS WHAT DID THE MISCHIEF SO FAR AS THE RUNNING AWAY WAS CONCERNED
2428,IT IS HARDLY NECESSARY TO SAY MORE OF THEM HERE
2429,FROM THE MANNER IN WHICH HE EXPRESSED HIMSELF WITH REGARD TO RIVER HOLLAND NO MAN IN THE WHOLE RANGE OF HIS RECOLLECTIONS WILL BE LONG A REMEMBERED THAN HE IS IN THROWMENT WHILE UNDER HOLLAND WILL HARDLY EVER BE FORGOTTEN
2430,OF THIS PARTY EDWARD A BOY OF SEVENTEEN CALLED FORTH MUCH SYMPATHY HE TOO WAS CLAIMED BY HARLAND
2431,JOHN WESTLY COMBASH JAKE OBTAILER AND THOMAS EDWARD TO SKINNER
2432,IF YEARS BACK ONE OF THEIR'S LAVES A COACHMAN WAS KEPT ON THE COACHMAN WAS KEPT ON THE COACH BOX ONE CALLED NIGHT WHEN THEY WERE OUT AT A BALL AND JULIE BECAME ALMOST FROZEN TO DEATH AND FAT HE DID DIE IN THE INFIRMARY FROM THE EFFECTS OF THE FROST ABOUT ONE WE CAFTERWARDS
2433,THE DOCTOR WHO ATTENDED THE INJURED GREATURE IN THIS GACE WAS SIMPLY TOLD AT SHE SLIPPED AND FELLED DOWN THE STAIRS AS SHE WAS COMING DOWN
2434,ANOTHER CASE SAID JOHN WESTLY WAS A LITTLE GIRL HALF GROWN WHO WAS WASHING WINDOWS UP STAIRS ONE DAY AND UNLUGGLY FELL ASLEEP IN THE WINDOW AND IN THIS POSITION WAS FOUND BOUGHT HER MISTRESS IN ARRANGED THE MISTRESS HID HER A HEAVY SLAP NOFT HER OUT OF THE WINDOW AND SHE FELT TO THE PAVEMENT AND DIED IN A FEW HOURS FROM HE EFFECTS THERE OF
2435,AS SHE IS ROTE NOTHING WAS DONE IN THE WAY OF PUNISHMENT
2436,AND EVER KNEW OF BUT ONE MAN WHO COULD EVER PLEASE HIM
2437,HE WORK ME VERY HEARD HE WANTED TO BE BEATING ME ALL THE TIME
2438,SHE WAS A LARGE HOMELY WOMAN THEY WERE COMMON WHITE PEOPLE WAS NO REPUTATION IN THE COMMUNITY
2439,SUBSTANTIALLY THIS WAS JAKE OF UNVARNISHED DESCRIPTION OF HIS MASTER AND MISTRESS
2440,AS HIS AGE AND ALSO THE NAME OF HIS MASTER JACOP STATEMENT VARIED SOMEWHAT FROM THE ADVERTISEMENT
2441,OF STARTING I DIDN'T KNOW THE WAY TO COME
2442,ITS ALMOST BEYOND CONJECTURE
2443,THIS REALITY BEGINS TO EXCLAIMED DARK POWER AND OTHER WORLDLY FASCINATION OF TWENTY THOUSAND LEAGUES UNDER THE SEAS
2444,FIRST AS A PARIS DOCK ROKER LATER AS A CELEBRATED AUTHOR AND YARDSMAN HE WENT ON FREQUENT FOREGES TO BRITTEN AMERICA THE MEDITERRANEAN
2445,NAME OBUILDS A FABULESS FUTUREOUS DICK SEPMARING THE NAUTILUS THAN CONDUCTS AND UNDERWATER CAMPAIGN OF VENGEANCE AGAINST HIS IMPERIALIST APPRESSOR
2446,IN ALL THE DAVIL HAD A DIFFICULT GESTATION
2447,OTHERS SUBTLETIES OCCUR IN SIDE EAGE UPSOUT THE TEXTURES SPARKLING WITH WHIT INFORMATION AND INSIGHT
2448,HIS PECIFICATIONS FOR AN OPEN SEA SUGARING AND ASSELF CONTAINING DIVING SUIT WERE DECADES BEFORE THEIR TIME YETS MODERN TECHNOLOGY THERE'S THE MOUNT TRIUMPHANTLY
2449,EVEN THE SUPPORTING CAST IS RUDELY DRAWN PROVESSOR ARANAX THE CAREER SCIENTIST CAUGHT IN AN ETHICAL CONFLICT CONSEIL THE COMPOSIVE CLASSIFIER WHO SUPPLIES HUMOROUS TAGLISE FOR VERNS FAST FACTS THE HARPOONER NED LAND A CREATURE OF CONSTANT APPETITES MAN AS HEROIC ANIMAL
2450,BUT MUCH OF THE DOVELS BROODING POWER COAST FROM CAPTAIN NEMO
2451,THIS COMPALSION LEADS NEMO INTO UGLY CONTRADICTIONS HIS AFRIDER FOR FREEDOM YET ALL WHO BOARD HIS SHIP OR IMPRISONED THERE FOR GOOD HE WORKS TO SAVE LIVES BOTH HUMAN AND ANIMAL YET HE HIMSELF CREATES A HOLICOST HE DETESTS IMPERIAL CLAIM TO THE SOUTH OF ALL
2452,AND IN THIS LAST ACTION HE FALLS INTO THE CLASS EXCEND OF PRIDE
2453,HE IS SWIFTLY PUNISHED
2454,THE NAUTILUS NEARLY PARISHES IN THE ANTARCTIC AND NEMOSE SINKS INTO A GROWING DEPRESSION
2455,FOR MANY THEN THIS BOOK HAS BEEN A SOURCE OF FASCINATION SURELY ONE OF THE MOST INFLUENCIAL NOVELS EVER WRITTEN AND INSPIRATION FOR SUCH EXCITES AND DISCOVERERS AS INGENIOR SIMON LAKE O SHOULD OTHER FER WILLIAM BE POLAR TAVELERS ARE EARNEST CHACKLETON
2456,FATAM SIX FEET
2457,GRAHAM RAFTLY WANT TWENTY EIGHTH OF AN OUTS
2458,MILLEGRAM RAFTLY ONE TWENTY EIGHT THOUSAND OF AN OUNCE
2459,LEADER RAFTLY ONE COURT
2460,METER RAFTLY ONE YARD THREE ANCHES
2461,MILLAMEETER RAFTLY ONE TWENTY FIFTH OF AN INCH
2462,CHAPTER THREE AS MASTER WISHES
2463,THREE SECONDS BEFORE THE ARRIVAL OF JABY HOBSON'S LETTER I KNOW MORE DREAMED OF CHASING THE UNICORN THAN OF TRYING FOR THE NARTHWEST PASSAGE
2464,EVEN SO I HAD JUST RETURNED FROM AN ARDUOUS JOURNEY EXHAUSTED AND BADLY NEEDING A REST
2465,I WANTED NOTHING MORE THAN TO SEE BY CONTRY AGAIN MY FRIENDS MY MODEST QUARTERS BY THE PATANICAL GARDENS MY DEARLY BELOVED COLLECTIONS
2466,BUT NOW NOTHING COULD HOLD ME BACK
2467,COSETTE WAS MY MAN'S SERVANT
2468,FROM RUBBY SHELDERS WITH SCIENTISTS IN OUR LITTLE UNIVERSE BY THE PATANICAL GODS THE BOY HAD COME TO KNOW A THING OR TWO
2469,CLASSIFYING WAS EVERYTHING TO HIM SO HE DO NOTHING ELSE WELL VERSE TO THE THEORY OF CLASSIFICATION HE WAS POORLY VERSED IN ITS PRACTICAL APPLICATION AND I DOW THAT HE COULD TELL US BROWN WAIL FROM A BELLINE WAIL
2470,AND YET WHAT A FINE GALLANT BLAD
2471,NOT ONCE DID HE COMMENT ON THE LENGTH OR THE HARDSHIPS OF THE JOURNEY
2472,NEVER DID HE OBJECT TO BUCKLING UP HIS SUIT CASE FOR ANY COUNTRY WHATEVER CHINA OR THE CONGO NO MATTER HOW FAR OFF IT WAS
2473,HE WHAT HERE AND EVERYWHERE IN PERFECT CONTANTMENT
2474,BUT FORGIVE ME FOR THIS UNDERHANDED BLAY OF ADMITTING AT I HAD TURNED FORTY
2475,HE WAS A PHINATIC ON FORMALITY AND HE ONLY ADDRESSED ME IN THE THIRD PERSON TO THE POINT WHERE AT GOT HIGHERSOME
2476,THERE WAS GOOD REASON TO STOP AND THINK EVEN FOR THE WORLD'S MOST IMMOTIONLESS MAN
2477,CONSEIL I CALLED A THIRD TIME CONSEIL APPEARED
2478,DEAD MASTER SUMMONLY HE SAID ENTERY
2479,PACK AS MUCH INTO MY TRUNK AS YOU CAN MY TRAVELLING KIT MY SUITS SHIRTS AND SOCKS DON'T BY THE COUNTING JUST SQUEEZE IT ALL IN AND HURRY
2480,WE'LL DO YOU WITH GANE LATER WHAT'S
2481,IN HOW WE'LL EVEN STRUTIONS TO SHIP THE HOME AND AZURY TO FRANCE
2482,YES WE ARE CERTAINLY I REPLIED A VASIVELY BUT AFTER WE MAKE A DETOR
2483,A ROUND SLIGHTLY LESS DIRECT THAT'S ALL
2484,WERE LEAVING ON THE APREHAM LINCOLN
2485,YOU SEE MY FRIEND IT'S AN ISSUE OF THE MONSTER BUT NOTORIOUS NORWHILE
2486,WE DON'T KNOW WHERE IT WILL TAKE US
2487,THAT WE'LL GO IN JUST THE SAME
2488,WE HAVE A COMMANDER WHOSE GAME FOR ANYTHING
2489,I LEFT INSTRUSTIONS FOR SHIFFING MY CONTAINORS OF STUFFED ANIMALS AND DRAWED PLANTS TO PARIS FRANCE
2490,I OVEN DELINE OF CREDIT SUFFICIENT TO COVER THE BUBBARUSA AND CONSEIL AT MY HEELS I JUMPED INTO A CARRIAGE
2491,OUR BAGGAGE WAS IMMEDIATELY CARRIED TO THE DECK OF THE FRUIT I RUSHED ABOARD
2492,I ASKED RECOMMANDER FAR THAT
2493,ONE OF THE SAILORS LED ME TO THE AFTER DECK WHERE I STOOD IN THE PRESENCE OF A SMART LOOKING OFFICER WHO EXTENDED HIS HAND TO ME
2494,IN PERSON WELCOME ABOARD PROFESSOR YOUR CABIN IS WAITING FOR YOU
2495,I WAS WELL SATISFIED WITH MY CABIN WHICH WAS LOCATED IN THE STERN AND OPENED INTO THE OFFICER'S MISS
2496,WILL BE QUITE COFFETABLE HERE I TOLD CONSEIL
2497,AND SO IF I HAD BEEN DELIGHTED BY A QUARTER OF AN HOUR WE EVEN LESS THE FRIGATE WOULD HAVE GONE WITHOUT ME AND I WOULD HAVE MESSED OUT ON HIS UNEARTHLY EXTRAORDINARY IT INCONCEIVABLE EXPEDITION WHOSE CHEERSTORY MIGHT WELL MEAT WITH SOME SCAPTACISM
2498,THE WAR OF SOFT BROOKLIN AND EVERY PORTERING THE EAST RIVER WERE CROWDED WITH CURIOSITY SECRETS
2499,DEPARTING FROM FIVE HUNDRED THOUSAND THROATS THREE CHEERS BURST FORTH IN SUCCESSION
2500,THOUSANDS OF HYCOCHIEF SWEAR WAVING ABOVE THESE TIGHTLY PACKED MASSES HALING THE ABRAHAM LANCOLN UNTIL IT REACHED THE WATERS OF THE HUDSON RIVER AT THE TIP OF THE LONG PENENTIAL OF THE LONG PENENTIAL AT THAT FORMS NEW YORK CITY
2501,THEN HE ROSE DOWNSTAIRS INTO THE COURTYARD SHOUTING LOUDLY FOR HIS SOLDIERS AND THREATENING TO PETCH EVERYBODY IN HIS DOMINIONS AT THE CAILOR MOON WAS NOT RECAPTURED
2502,HOLD HIM BAST UPON IN AND AS SOON AS I HAD MY COFFEE ENOTEBLE I WILL TAKE HIM TO THE ROOM OF A GREAT KNIFE AND PATCHING
2503,I WOULDN'T MIND THE COUPLE GOT YOU MYSELF SAID KEM THOUGH I HAVE HAD CONSIDERABLE ACT THE HERSISE DISMORNIN AND A MARDERER EATY FOR BREAKFAST
2504,PUT CAT'N BILL MADE NO SUCH ATTEMPT KNOWING IT WOULD BE USELESS
2505,AS SOON AS THEY ENTERED THE ROOM OF THE GREAT NITH THE BULLEROO GAVE A YELLOW DISAPPOINTMENT
2506,THE ROOM OF THE GREAT KNIFE WAS HIGH AND BIG AND AROUND IT ROUND IT ROSE OF BENCHES FOR THE SPECTATORS THE CITOPON
2507,IN ONE BLACE AT THE HEAD OF THE ROOM WAS ARRAISED PLATFORM FOR THE ROYAL FAMILY WITH ELEGANT THROWN CHAIRS FOR THE KING IN QUEEN AND SIX MOLLAR BUT REACHLY APPOSTURED CHAIRS WITH US NO NOSE BRINCESSES
2508,THEY ARE FOREHER MAJESTINE CADE NO ATTENTION TO ANYONE AND NO ONE PAID ANY ATTENTION TO HER
2509,WRITCH CHEWELS OF BLUE STONES GLITTERED UPON THEIR PERSONS AND THE ROYAL LADIES WERE FULLY AS CORDIOUS AS THE WERE HAUGHTY AND OVERBEARING
2510,MARNING GERLS HOPEPIAL AS WELL AS YOU LOOK
2511,CONTROL YOURSELVES AND MY DEARS REPLIED THE BULLEROOM THE WARS CUNISHMENT I KNOW HOW TO AND LOOK DONE ANYONE THIS PRISONERS ABOUT TO SUFFER YOU WILL SEE A VERY PRETTY PATCHING MY ROYAL DAUGHTERS
2512,SUPPOSE ITS OF BRING
2513,THE CAPTAIN SHOOK HIS HEAD
2514,WHY YOU SIT OF VERSE LIVING CRITUE WE MET AND NOT WAS THE SPIG OAT REPLIED THE CAPTAIN PANTING HARD AS HE HELD FAST TO ONE OF THE GOAT'S HORNS
2515,THE IDEA A PATCHING CAMBO TO A GOAT WAS A VASTLY AMUSING TO HIM AND THE MORE HE THOUGHT OF IT THE MORE HE ROARED WITH LAUGHTER
2516,THEY HOPE SOMETHING A LIKE YOU KNOW SUGGESTED THE CAPTAIN OF THE GARDS LOOKING FROM ONE TO THE OTHER DOUBTFULLY AND THEY NEARLY BESAME SAW AS IT IS STAND ABOATS ON HIS HONE NEGS THEY'VE BOTH GOT THE SAME STYLE OF WHISKES AND THEIR BOTH OF THEM OBSTINATE AND DIANGEROUS SO THEY OLD TO MY COULD GO PATCH LENDED
2517,FINE CLOURIOUS
2518,WHEN THIS HAD BEEN ACCOMPLISHED THE BULLEROOM LEANED OVER TO CHILD YOU THE SCOVER WIDE OF FRAMERAL DAWAY SEEMINGLY OF ITS OWN ACCORD AND HE WAS THE MORE PUZZLE BECAUSE IT HAD NEVER DONE SUCH TO THING BEFORE
2519,I HAD ONCE TO GO TO GAVE A LEAP ESCAPE FROM THE SOLDIERS AND WITH BOWED HEAD RUSHED UPON THE BULLEROO
2520,BEFORE ANY COULD STOP HIM HE BUT IT HIS MAJESTY SO FURIOUSLY BUT THE KING SORD FAR INTO THE AIR AND TUMBLED AND A HAPE AMONG THE BENCHES WHERE HE LAY MONEY AND GROWNING
2521,THE GOATS WAR LIKE SPIRIT WAS ROUSED BY THIS SUCCESSFUL ATTAP
2522,THEN THEY SPED AND GREAT HASTE FOR THE DOOR AND THEY GO GAVE A FINAL BUT THE SENT THE ROOM OF ROYAL LADIES ALL DIVING INTO THE CORRIDOR AND ANOTHER TANGLE WHERE OF ON THEY SHRIEKED IN A MANNER THAT TERRIFIED EVERY WOMEN SOUND OF THEIR VOICES
2523,I AN ANNOTION IT WAS YOU MAY DESIGN ME FROM THE NICE
2524,I'D BUDN'T SHUDDER MUCH BEING BOUNDS ALL TIGHT BUT WHEN I LOSE I MEAN TO HAVE JUST LONG GOOD SHIVER TO RELIEVE MY FEELINGS
2525,COMING AT THE BOWL AROUGH SHE SAID GOING TOWARD THE BENCHES
2526,SO THEY REQUITE WILLING TO OBEY THAT ORDERS OF THEIR GIRL QUEEN AND IN A SHORT TIME THE BLAST OF TRUMPETS AND ROLL OF JOMMS AND CLASHING OF SIMILS TOLD TROT AND CATTEN BILL THAT THE BLUE BANCE HAD A SIMPLED BEFORE THE PALACE
2527,THEN THEY ALL MARCHED OUT A LITTLE WAY INTO THE FILLED AND FOUND THAT THE ARMY OF PINKIES HAD ALREADY FIRMED AND WAS ADVANCING STEADILY TOWARD THEM
2528,AT THE HEAD OF THE PHINKIES WERE GET GACIZAL AND BUT EMBRIGHT WHO HAD THE PARIT ON HIS SHOULDER AND THEY WERE SUPPORTED BY CAPTAIN QUARRELY AND CAPTAIN QUARRELY AND CAPTAIN TENT AND ROSILY THE WHICH
2529,WHEN THE BLOOSE CAN SAW GET CASSYSAL DAY RAISED ANOTHER GREAT SHOUT FOR HE WAS THE FAVOURITE OF THE SOLDIERS AND VERY POPULAR WITH ALL THE PEOPLE
2530,SINCE LAST THERE'S DAY I GET GUISSISLE HAVE BEEN THE LAWFUL BULLEROO OF THE BLUE COUNTRY BUT NOW THAT YOU ARE CONQUERED BY QUEEN SHOT IS SUPPOSE I AM CONQUERTOO AND YOU HAVE NO BULLER WITH ALL
2531,WHEN HE FINISHED SHE SAID CHEERFULLY
2532,TON'T WORRY CISIL DEAR IT ALL COMRIPERY SOON
2533,NOW THEN LETS ENTER THE CITY AND ENJOY THE GREAT FEAST ITS BEING COOKED ON EARLY STARMED MYSELF FOR THIS CONGRING KINGDOMS'S HARD WORK
2534,THEN SHE GAVE ROSELY BACK HER MIND TO GRING THANKING THE KIND WHICH FOR ALL SHE HAD DONE FOR THEM
2535,YOU ARE MATE REPLIED THE SAINER
2536,IT WILL BE SUBJESS AT A SFACTION
2537,THE GUARDS HAD A TERRIBLE STRUGGLE WITH THE GOAT WHICH WAS LOOSE IN THE ROOM AND STILL WHEN IT TO FIGHT BUT FINALLY THEY SUBDUED THE ENIMAL AND THEN THEY TOOK THE BILLARIEU OUT OF THE FRAMEWS TIED IN AND BROUGHT BOTH HIM AND THE GOAT BEFORE QUEEN TROT WHO WAITED THEM IN THE THRONE ROOM OF THE PALACE
2538,I'LL BLADLY DO THAT PROMISE THE NEW BOOTH ROOM AND I'LL FEED THE HONORABLE GOET ALL THE SHAVINGS AND LEATHER INTON CANSE AGAIN EAT THE SIGHS THE GRASS
2539,SCUSE ME SAID SHOT I NEGLECT KELT YOU THAT YOU'RE NOT THE BULLER OF ANY MORE
2540,THE FORMER BILLARY GROANED
2541,HO NOT BE WICKED ANY ORA SIGHED THE OLD BURIEU HOW REFORM
2542,AS A PRIVATE CITIZEN I SHALL BE A MODEL OF DEPORTMENT BECAUSE IT WOULD BE DANGEROUS TO BE OTHERWISE
2543,WHEN FIRST THEY ENTERED THAT THE ROWN ROOM THEY TRIED TO BE AS HAUGHTY AND SCORNFUL AS EVER BUT THE BLUE SWEWER ASSEMBLED THERE ALL LAUGHED AT THEM ENJOYED THEM FOR THERE WAS NOT A SINGLE PERSON AND ALL THE BLUE COUNTRY HE LOVED THE PRINCESS AS THE LEAST LITTLE BED
2544,SO GIP THIS ISLE ORDERED THE CAPTAIN TO TAKE A FILE OF SOLDIERS AND ESCORT THE RAVING BEAUTIES TO THEIR NEW HOME
2545,THAT EVENING TROT GIVE A GRAND BALL IN THE PALACE TO WHICH THE MOST IMPORTANT OF THE PINKIES IN THE BLUE'S GUINS WERE INVITED
2546,THE COMBINE BANDS OF BOAT THE COUNTRIES PLAYED THEM USAC AND A FINE SULVER WAS SERVED
2547,BRIDER THAN EARLY DAWNS MOST BRILLIANT DIE ARE BLOWN CLEAR BANCE OF COLOUR THROUGH THE SKY THAT SWIRL AND SWEEP AND MEAT TO BREAK AND FOAM LIKE RAIN BOAT VELLES UPON A BUBBLE STONE
